freq_Hz,PSD_x
8.30078125,9.397142860484227e-06
8.349609375,9.624423242028941e-06
8.3984375,1.0262921390130103e-05
8.447265625,1.0723025379225996e-05
8.49609375,8.281312001446162e-06
8.544921875,7.411058174863365e-06
8.59375,4.494314118433921e-06
8.642578125,3.6811497798491286e-06
8.69140625,5.747204783144734e-06
8.740234375,6.417564810598991e-06
8.7890625,4.837992326184256e-06
8.837890625,2.9922722839748837e-06
8.88671875,2.7334363385546383e-06
8.935546875,2.953271887240249e-06
8.984375,2.414108160171492e-06
9.033203125,1.6728065832389837e-06
9.08203125,1.82129669919531e-06
9.130859375,2.822518196756868e-06
9.1796875,1.9535110449874857e-06
9.228515625,1.2954672481317548e-06
9.27734375,1.1955354594444378e-06
9.326171875,1.420771066586001e-06
9.375,9.129509208347044e-07
9.423828125,9.042080196752845e-07
9.47265625,9.176990090421601e-07
9.521484375,1.173597477546279e-06
9.5703125,1.0576343005340125e-06
9.619140625,8.048036264745647e-07
9.66796875,6.845467131662609e-07
9.716796875,9.003041952570692e-07
9.765625,7.912295069980779e-07
9.814453125,5.152759673616384e-07
9.86328125,3.9565578284465896e-07
9.912109375,5.400067777239161e-07
9.9609375,3.827828989749452e-07
10.009765625,3.332384374661367e-07
10.05859375,3.148916282210878e-07
10.107421875,2.348356149092823e-07
10.15625,2.498345031048933e-07
10.205078125,2.12751410559302e-07
10.25390625,1.941294764641973e-07
10.302734375,2.63422055427649e-07
10.3515625,1.477685081317492e-07
10.400390625,1.393012262263358e-07
10.44921875,1.7526924113415936e-07
10.498046875,1.8104116446764104e-07
10.546875,1.1721848874762632e-07
10.595703125,9.025855207673997e-08
10.64453125,8.413382959763677e-08
10.693359375,1.0956503101391245e-07
10.7421875,1.033078224018783e-07
10.791015625,4.896414080582544e-08
10.83984375,9.010567273515707e-08
10.888671875,8.45927005769055e-08
10.9375,5.770738515307669e-08
10.986328125,4.632375176478207e-08
11.03515625,5.7476840395190614e-08
11.083984375,4.867441397136951e-08
11.1328125,3.473600120255428e-08
11.181640625,4.092365416466628e-08
11.23046875,4.453425979022834e-08
11.279296875,2.7773221528707243e-08
11.328125,1.6192292484170277e-08
11.376953125,1.9128703653873503e-08
11.42578125,2.7626489182172553e-08
11.474609375,2.4243638055990005e-08
11.5234375,1.0823860304652514e-08
11.572265625,1.82338332384208e-08
11.62109375,2.1660647695011998e-08
11.669921875,1.7652798142761346e-08
11.71875,1.0362985950639536e-08
11.767578125,1.0245795899121613e-08
11.81640625,1.271591380734572e-08
11.865234375,8.010502401520553e-09
11.9140625,8.722424229349016e-09
11.962890625,7.6164295692827e-09
12.01171875,8.244267334911557e-09
12.060546875,7.477117982983935e-09
12.109375,6.833481027830653e-09
12.158203125,6.414173903504318e-09
12.20703125,5.789381003259227e-09
12.255859375,3.5513701968868313e-09
12.3046875,2.9823396678682863e-09
12.353515625,5.0349965582357524e-09
12.40234375,4.400423082864076e-09
12.451171875,2.369943854262404e-09
12.5,3.098105170187286e-09
12.548828125,2.1418815437096435e-09
12.59765625,1.9126661388833235e-09
12.646484375,2.1753577990839586e-09
12.6953125,2.198564206466075e-09
12.744140625,2.155732498895137e-09
12.79296875,1.6661104119867473e-09
12.841796875,9.79164329972793e-10
12.890625,1.604085342963619e-09
12.939453125,1.6884803710951523e-09
12.98828125,1.1994702971321622e-09
13.037109375,8.817498149659244e-10
13.0859375,1.0179047115175016e-09
13.134765625,1.1404929441069798e-09
13.18359375,7.352227680797259e-10
13.232421875,5.669257222282228e-10
13.28125,5.380056525603571e-10
13.330078125,6.386126011654327e-10
13.37890625,6.198230604276826e-10
13.427734375,4.3985833832114334e-10
13.4765625,4.857607241323488e-10
13.525390625,4.4624680056063794e-10
13.57421875,2.8036144260845425e-10
13.623046875,2.315611390707306e-10
13.671875,3.7644329756158437e-10
13.720703125,4.280304260750336e-10
13.76953125,2.573911386880696e-10
13.818359375,1.627413397766196e-10
13.8671875,1.5766618999134642e-10
13.916015625,2.1304975147395973e-10
13.96484375,1.8506379954630113e-10
14.013671875,1.845855917599715e-10
14.0625,1.785499399461127e-10
14.111328125,1.4239997348570055e-10
14.16015625,9.526610853147024e-11
14.208984375,8.890350590126063e-11
14.2578125,1.273568441016564e-10
14.306640625,1.2398427687169573e-10
14.35546875,5.933454804870117e-11
14.404296875,8.022373330319783e-11
14.453125,9.727134849629837e-11
14.501953125,4.582101386192676e-11
14.55078125,3.5309988267134294e-11
14.599609375,4.671575315963518e-11
14.6484375,6.64885482167868e-11
14.697265625,5.868569534706849e-11
14.74609375,3.1956217390241284e-11
14.794921875,3.6899099802643385e-11
14.84375,3.1605870691440295e-11
14.892578125,2.3569474408578386e-11
14.94140625,2.9569744683943124e-11
14.990234375,3.190906518705754e-11
15.0390625,2.7708024333277037e-11
15.087890625,1.8757629974729093e-11
15.13671875,1.3779176120933194e-11
15.185546875,1.8738355442359336e-11
15.234375,1.8040224805143894e-11
15.283203125,1.4644388292871584e-11
15.33203125,1.1253570786068036e-11
15.380859375,1.4985275761726148e-11
15.4296875,1.4968971628821866e-11
15.478515625,8.401278088192697e-12
15.52734375,6.878008023972708e-12
15.576171875,1.0990844393036781e-11
15.625,8.858187314445347e-12
15.673828125,5.994175351238479e-12
15.72265625,4.953689355695516e-12
15.771484375,5.733446782426134e-12
15.8203125,5.531717894624004e-12
15.869140625,4.271631912187355e-12
15.91796875,4.146951895888063e-12
15.966796875,5.8756647789699814e-12
16.015625,4.91468144954842e-12
16.064453125,2.5294970843217306e-12
16.11328125,2.5342312305536003e-12
16.162109375,2.6101625712321084e-12
16.2109375,3.204735819362589e-12
16.259765625,2.3872424307279814e-12
16.30859375,2.0405338742064008e-12
16.357421875,2.8794357437490846e-12
16.40625,1.605892134311758e-12
16.455078125,1.191861825324389e-12
16.50390625,1.388649203675997e-12
16.552734375,1.4966957898557899e-12
16.6015625,1.831333693068941e-12
16.650390625,9.145203992575342e-13
16.69921875,9.46295921617828e-13
16.748046875,1.3339187460826781e-12
16.796875,7.977367745222591e-13
16.845703125,6.361693566126122e-13
16.89453125,8.934624611759613e-13
16.943359375,8.523365429406512e-13
16.9921875,5.554871088006807e-13
17.041015625,4.831506366956976e-13
17.08984375,6.285877957476287e-13
17.138671875,5.410330250306095e-13
17.1875,4.561360080710162e-13
17.236328125,3.083954945462626e-13
17.28515625,6.468737194648132e-13
17.333984375,3.752982761159088e-13
17.3828125,2.446087956748377e-13
17.431640625,3.032708838610764e-13
17.48046875,3.0070237879934943e-13
17.529296875,2.703855537202431e-13
17.578125,2.0927155756558065e-13
17.626953125,2.862337644588726e-13
17.67578125,2.395465804428643e-13
17.724609375,2.2105898647200849e-13
17.7734375,1.0109514754054135e-13
17.822265625,2.0999312862293063e-13
17.87109375,1.97524246450672e-13
17.919921875,1.338294059290791e-13
17.96875,1.169988455939013e-13
18.017578125,1.3705295034941867e-13
18.06640625,1.4645225219881645e-13
18.115234375,1.1416739938192695e-13
18.1640625,1.190876786232909e-13
18.212890625,8.455661012393847e-14
18.26171875,1.2183793797236676e-13
18.310546875,7.424683272682689e-14
18.359375,7.498513004088057e-14
18.408203125,1.0085715416365682e-13
18.45703125,7.382984889368346e-14
18.505859375,8.032692561106571e-14
18.5546875,6.932684615427395e-14
18.603515625,8.041630092439376e-14
18.65234375,6.39353188114954e-14
18.701171875,4.44453642804255e-14
18.75,4.919927176154638e-14
18.798828125,7.912027011537048e-14
18.84765625,5.58329307260557e-14
18.896484375,4.8148991531993394e-14
18.9453125,4.6765886197577176e-14
18.994140625,4.7877991630256516e-14
19.04296875,5.0164130621276095e-14
19.091796875,4.284239602479998e-14
19.140625,3.8507806898967727e-14
19.189453125,4.315717590628109e-14
19.23828125,4.348004170002143e-14
19.287109375,3.660544845405e-14
19.3359375,4.4931739323725525e-14
19.384765625,3.7601168165209855e-14
19.43359375,3.1353384882069204e-14
19.482421875,3.282578264095364e-14
19.53125,3.361647878386936e-14
19.580078125,3.644025627173744e-14
19.62890625,3.040495488516977e-14
19.677734375,3.4132571240421365e-14
19.7265625,2.9861032587367076e-14
19.775390625,3.259382905006725e-14
19.82421875,2.6133793608929868e-14
19.873046875,2.7307502980272584e-14
19.921875,2.7393038531413785e-14
19.970703125,2.882658862365648e-14
20.01953125,2.984525533289536e-14
20.068359375,2.5852431259898643e-14
20.1171875,2.536465826539145e-14
20.166015625,2.387479860917972e-14
20.21484375,2.5469445076995298e-14
20.263671875,2.2813339952748444e-14
20.3125,2.6935461948719333e-14
20.361328125,2.091298613780525e-14
20.41015625,2.3741806976285246e-14
20.458984375,2.4143770499892044e-14
20.5078125,2.2445282344248444e-14
20.556640625,2.0998029020780925e-14
20.60546875,2.108246548815254e-14
20.654296875,2.0622368350449382e-14
20.703125,2.110182076600444e-14
20.751953125,2.1998721193590348e-14
20.80078125,1.899747099076927e-14
20.849609375,2.0352002085910164e-14
20.8984375,1.9425263528171482e-14
20.947265625,1.8969586489152694e-14
20.99609375,1.9157297874214328e-14
21.044921875,1.8135904497662638e-14
21.09375,1.827099268597812e-14
21.142578125,1.7990251753029095e-14
21.19140625,1.8896715412074262e-14
21.240234375,1.723363699875748e-14
21.2890625,1.7518945663227114e-14
21.337890625,1.5997187008853512e-14
21.38671875,1.685969055210991e-14
21.435546875,1.6774809064786438e-14
21.484375,1.652420891799333e-14
21.533203125,1.6121727070176325e-14
21.58203125,1.555313271808981e-14
21.630859375,1.5835756089570677e-14
21.6796875,1.540246956567107e-14
21.728515625,1.4965677832111713e-14
21.77734375,1.4779501747596197e-14
21.826171875,1.5024308034275892e-14
21.875,1.4244546212230206e-14
21.923828125,1.4682858783278042e-14
21.97265625,1.441038906531599e-14
22.021484375,1.3538199072904907e-14
22.0703125,1.3672972049491528e-14
22.119140625,1.3654988968244371e-14
22.16796875,1.3413109121342078e-14
22.216796875,1.3190526412676438e-14
22.265625,1.3068647468247757e-14
22.314453125,1.2798260736948496e-14
22.36328125,1.277868612352068e-14
22.412109375,1.2533254236827284e-14
22.4609375,1.2348987667387583e-14
22.509765625,1.2094950793012532e-14
22.55859375,1.184898119722643e-14
22.607421875,1.20178946063634e-14
22.65625,1.1737654649337691e-14
22.705078125,1.1639660403248983e-14
22.75390625,1.1315455155894571e-14
22.802734375,1.137040925453193e-14
22.8515625,1.0902501513810707e-14
22.900390625,1.1052471746783337e-14
22.94921875,1.0745618450415723e-14
22.998046875,1.0744632163474217e-14
23.046875,1.0539025064555633e-14
23.095703125,1.0502008037865332e-14
23.14453125,1.0246879380428838e-14
23.193359375,1.0106650167986681e-14
23.2421875,9.968335220292185e-15
23.291015625,9.858019948179344e-15
23.33984375,9.846030617008889e-15
23.388671875,9.61445856875274e-15
23.4375,9.538130962686761e-15
23.486328125,9.392995615281629e-15
23.53515625,9.25898860760407e-15
23.583984375,9.19163009378152e-15
23.6328125,9.048658669359379e-15
23.681640625,8.905263627529465e-15
23.73046875,8.772775925940246e-15
23.779296875,8.786602167329704e-15
23.828125,8.581544977543059e-15
23.876953125,8.546160949186866e-15
23.92578125,8.379038308278168e-15
23.974609375,8.2787078372883e-15
24.0234375,8.164846043083883e-15
24.072265625,8.079719082804922e-15
24.12109375,8.008182839124807e-15
24.169921875,7.899356675173579e-15
24.21875,7.798056478621848e-15
24.267578125,7.713464100019997e-15
24.31640625,7.613112387358334e-15
24.365234375,7.477795567115714e-15
24.4140625,7.429910335621868e-15
24.462890625,7.331762468796501e-15
24.51171875,7.23890415037088e-15
24.560546875,7.192857421976371e-15
24.609375,7.068845719906318e-15
24.658203125,6.980432314920548e-15
24.70703125,6.8999573885773776e-15
24.755859375,6.823640431356566e-15
24.8046875,6.7347406913700724e-15
24.853515625,6.665463731522241e-15
24.90234375,6.580934715299161e-15
24.951171875,6.513779711074103e-15
25.0,6.4247032924136665e-15
25.048828125,6.355068246419712e-15
25.09765625,6.276867161296352e-15
25.146484375,6.197978430645839e-15
25.1953125,6.125013676787207e-15
25.244140625,6.062187514282777e-15
25.29296875,5.995667117408423e-15
25.341796875,5.91185019723861e-15
25.390625,5.860950442679368e-15
25.439453125,5.776558276665709e-15
25.48828125,5.719949967962605e-15
25.537109375,5.639187625510366e-15
25.5859375,5.5846181545446395e-15
25.634765625,5.521097151779825e-15
25.68359375,5.458504259284787e-15
25.732421875,5.3963064604381446e-15
25.78125,5.334974022892254e-15
25.830078125,5.269539273633752e-15
25.87890625,5.2042403284797036e-15
25.927734375,5.156219320123729e-15
25.9765625,5.091318703956856e-15
26.025390625,5.034867300274368e-15
26.07421875,4.9829187496837705e-15
26.123046875,4.922710172704542e-15
26.171875,4.86597976425687e-15
26.220703125,4.811098304376853e-15
26.26953125,4.759254320430682e-15
26.318359375,4.7001374119235974e-15
26.3671875,4.655500853450808e-15
26.416015625,4.6001502993247386e-15
26.46484375,4.5500115397070664e-15
26.513671875,4.4976502456322854e-15
26.5625,4.448331163299179e-15
26.611328125,4.398708195722662e-15
26.66015625,4.350793125943507e-15
26.708984375,4.3010864921395175e-15
26.7578125,4.2551177684935344e-15
26.806640625,4.2083004718357315e-15
26.85546875,4.161115325687726e-15
26.904296875,4.118570527385699e-15
26.953125,4.070700134018565e-15
27.001953125,4.0259683185032356e-15
27.05078125,3.982307677772412e-15
27.099609375,3.9386425435027404e-15
27.1484375,3.89682220917384e-15
27.197265625,3.854663264545531e-15
27.24609375,3.813226248543815e-15
27.294921875,3.772010448602033e-15
27.34375,3.730550486528566e-15
27.392578125,3.6891947228709846e-15
27.44140625,3.6512805567040164e-15
27.490234375,3.61063099565143e-15
27.5390625,3.573632788579844e-15
27.587890625,3.5358208730845674e-15
27.63671875,3.4968599795155224e-15
27.685546875,3.4593631742204205e-15
27.734375,3.423041183224724e-15
27.783203125,3.3863295724562545e-15
27.83203125,3.3504649219984796e-15
27.880859375,3.315977921478827e-15
27.9296875,3.2795900467871952e-15
27.978515625,3.246013041583412e-15
28.02734375,3.2115466654843536e-15
28.076171875,3.1780998504560473e-15
28.125,3.1442906052000286e-15
28.173828125,3.111160281004791e-15
28.22265625,3.0788294530808064e-15
28.271484375,3.0468882935263783e-15
28.3203125,3.0150339048191545e-15
28.369140625,2.9839897061472186e-15
28.41796875,2.953097353922074e-15
28.466796875,2.921776406751924e-15
28.515625,2.892076383905605e-15
28.564453125,2.8618634597597415e-15
28.61328125,2.8323709121501273e-15
28.662109375,2.803276749645216e-15
28.7109375,2.7748121850418106e-15
28.759765625,2.7463295786720263e-15
28.80859375,2.7179987603708922e-15
28.857421875,2.690156561230996e-15
28.90625,2.6624372409239668e-15
28.955078125,2.6356133363691944e-15
29.00390625,2.6087237464400242e-15
29.052734375,2.582430689124941e-15
29.1015625,2.556168669988705e-15
29.150390625,2.5302196332923417e-15
29.19921875,2.5046157818198797e-15
29.248046875,2.4794475160450985e-15
29.296875,2.4543120888388577e-15
29.345703125,2.4296136550029493e-15
29.39453125,2.4054544067284424e-15
29.443359375,2.3811427445294218e-15
29.4921875,2.35750545562923e-15
29.541015625,2.3338825694386887e-15
29.58984375,2.3105466758349172e-15
29.638671875,2.287516854007653e-15
29.6875,2.264816883109235e-15
29.736328125,2.242335058623625e-15
29.78515625,2.2201193799258234e-15
29.833984375,2.1981352304278122e-15
29.8828125,2.1764543009607676e-15
29.931640625,2.155106665707864e-15
29.98046875,2.1337170209252396e-15
30.029296875,2.112811465544823e-15
30.078125,2.0920268690126056e-15
30.126953125,2.071494441123196e-15
30.17578125,2.0513339191626745e-15
30.224609375,2.031331567917633e-15
30.2734375,2.011452596999201e-15
30.322265625,1.9918904673055127e-15
30.37109375,1.9725307525842152e-15
30.419921875,1.9533202107896035e-15
30.46875,1.9344897239286548e-15
30.517578125,1.915683072331625e-15
30.56640625,1.897248343119187e-15
30.615234375,1.8789641368304588e-15
30.6640625,1.860859047798336e-15
30.712890625,1.8429683191593917e-15
30.76171875,1.8252669426346605e-15
30.810546875,1.807733769819309e-15
30.859375,1.7904970114794463e-15
30.908203125,1.7733848658393152e-15
30.95703125,1.7564589466845418e-15
31.005859375,1.7397566630202288e-15
31.0546875,1.7231652604424697e-15
31.103515625,1.7068484027078288e-15
31.15234375,1.6906646537447924e-15
31.201171875,1.674639897827214e-15
31.25,1.6588147731263261e-15
31.298828125,1.643167694723319e-15
31.34765625,1.6276827262914769e-15
31.396484375,1.6124020008920387e-15
31.4453125,1.5972516922294779e-15
31.494140625,1.5822451171897157e-15
31.54296875,1.5674466972945247e-15
31.591796875,1.5527731701557898e-15
31.640625,1.5382842837460804e-15
31.689453125,1.5239541987103606e-15
31.73828125,1.509773566609407e-15
31.787109375,1.4957397336553059e-15
31.8359375,1.481866472376589e-15
31.884765625,1.4681344716010514e-15
31.93359375,1.4545305842836696e-15
31.982421875,1.441109374325557e-15
32.03125,1.4278087018608999e-15
32.080078125,1.4146801012485707e-15
32.12890625,1.4016627547589514e-15
32.177734375,1.3887910802505488e-15
32.2265625,1.3760502615587664e-15
32.275390625,1.3634543596422852e-15
32.32421875,1.3509920434399687e-15
32.373046875,1.3386600961935163e-15
32.421875,1.3264593624094766e-15
32.470703125,1.3143822551362898e-15
32.51953125,1.3024448401730095e-15
32.568359375,1.2906245976350587e-15
32.6171875,1.2789295393626106e-15
32.666015625,1.2673559077034998e-15
32.71484375,1.2559017068415181e-15
32.763671875,1.2445726838967348e-15
32.8125,1.23336582430692e-15
32.861328125,1.222269415524673e-15
32.91015625,1.2112916140179424e-15
32.958984375,1.2004284794713016e-15
33.0078125,1.1896713253791118e-15
33.056640625,1.1790375631378624e-15
33.10546875,1.1685030833350406e-15
33.154296875,1.158080816702772e-15
33.203125,1.1477725935254677e-15
33.251953125,1.1375681857497048e-15
33.30078125,1.1274650789263146e-15
33.349609375,1.1174710966258058e-15
33.3984375,1.1075712224273942e-15
33.447265625,1.0977782522100056e-15
33.49609375,1.0880894647424432e-15
33.544921875,1.078494116770664e-15
33.59375,1.0690028550974668e-15
33.642578125,1.0596017457637566e-15
33.69140625,1.0502994948089714e-15
33.740234375,1.0410930315455359e-15
33.7890625,1.0319781942183205e-15
33.837890625,1.0229546291503208e-15
33.88671875,1.0140263919248248e-15
33.935546875,1.005184992224684e-15
33.984375,9.964348973795216e-16
34.033203125,9.87774794307163e-16
34.08203125,9.791968900596505e-16
34.130859375,9.707091247445677e-16
34.1796875,9.623051079072149e-16
34.228515625,9.539852707277435e-16
34.27734375,9.457502279386025e-16
34.326171875,9.375957693167382e-16
34.375,9.295233939362123e-16
34.423828125,9.215329903674773e-16
34.47265625,9.136208860127257e-16
34.521484375,9.057865381476622e-16
34.5703125,8.980319239863224e-16
34.619140625,8.903510353195478e-16
34.66796875,8.827495804855453e-16
34.716796875,8.75222481051712e-16
34.765625,8.677693591305629e-16
34.814453125,8.603897754267017e-16
34.86328125,8.530827222865785e-16
34.912109375,8.458471705378103e-16
34.9609375,8.386832860419015e-16
35.009765625,8.315891662334605e-16
35.05859375,8.245648789971273e-16
35.107421875,8.176095845578557e-16
35.15625,8.107216760329871e-16
35.205078125,8.039015665250753e-16
35.25390625,7.971470951017809e-16
35.302734375,7.904582465111513e-16
35.3515625,7.838347972905864e-16
35.400390625,7.772757289502895e-16
35.44921875,7.70780066453628e-16
35.498046875,7.643469566743639e-16
35.546875,7.579764900551627e-16
35.595703125,7.5166681706299e-16
35.64453125,7.454185052100748e-16
35.693359375,7.392299790967707e-16
35.7421875,7.331008734426002e-16
35.791015625,7.270303998142191e-16
35.83984375,7.210185615434693e-16
35.888671875,7.150639744819753e-16
35.9375,7.091665461674036e-16
35.986328125,7.033250976549616e-16
36.03515625,6.975391398803276e-16
36.083984375,6.918085461202868e-16
36.1328125,6.861320715883477e-16
36.181640625,6.805098443861988e-16
36.23046875,6.749408305595184e-16
36.279296875,6.694244213100802e-16
36.328125,6.639601759624983e-16
36.376953125,6.585476390169828e-16
36.42578125,6.531857263051761e-16
36.474609375,6.478745527809834e-16
36.5234375,6.426133361255832e-16
36.572265625,6.374014072947273e-16
36.62109375,6.322386178641619e-16
36.669921875,6.271238790462621e-16
36.71875,6.220570381386736e-16
36.767578125,6.170375512127582e-16
36.81640625,6.120647609619618e-16
36.865234375,6.071384383436957e-16
36.9140625,6.022579499189986e-16
36.962890625,5.974225986904377e-16
37.01171875,5.926323143375497e-16
37.060546875,5.87886437666614e-16
37.109375,5.831842271780017e-16
37.158203125,5.785257525952254e-16
37.20703125,5.739100690140258e-16
37.255859375,5.693369557696857e-16
37.3046875,5.648060178846014e-16
37.353515625,5.60316697576771e-16
37.40234375,5.558685806574779e-16
37.451171875,5.514612995087917e-16
37.5,5.47094300187393e-16
37.548828125,5.427672986686213e-16
37.59765625,5.384797842762657e-16
37.646484375,5.342313213466306e-16
37.6953125,5.300216919539236e-16
37.744140625,5.258502705213855e-16
37.79296875,5.217168023464982e-16
37.841796875,5.176208549009564e-16
37.890625,5.135619726474281e-16
37.939453125,5.095398317897462e-16
37.98828125,5.055540946141204e-16
38.037109375,5.016043137114703e-16
38.0859375,4.976901633780732e-16
38.134765625,4.938112868588608e-16
38.18359375,4.899672486891734e-16
38.232421875,4.86157787329336e-16
38.28125,4.823824577021139e-16
38.330078125,4.786409716166779e-16
38.37890625,4.749329759244549e-16
38.427734375,4.712581028562366e-16
38.4765625,4.676160454739936e-16
38.525390625,4.640064723199381e-16
38.57421875,4.60429017101842e-16
38.623046875,4.568833706496883e-16
38.671875,4.53369239895093e-16
38.720703125,4.498862501896676e-16
38.76953125,4.464341301628867e-16
38.818359375,4.4301254760169123e-16
38.8671875,4.396212167385982e-16
38.916015625,4.3625980882528484e-16
38.96484375,4.3292804293045736e-16
39.013671875,4.2962560792109044e-16
39.0625,4.263522015480693e-16
39.111328125,4.2310754128329475e-16
39.16015625,4.1989134792393894e-16
39.208984375,4.167033341736528e-16
39.2578125,4.135432138957424e-16
39.306640625,4.1041071429376144e-16
39.35546875,4.07305553984536e-16
39.404296875,4.0422746267937546e-16
39.453125,4.0117616023023334e-16
39.501953125,3.981514099899468e-16
39.55078125,3.9515292057355235e-16
39.599609375,3.921804452961818e-16
39.6484375,3.892337392713102e-16
39.697265625,3.8631251749090626e-16
39.74609375,3.834165496959064e-16
39.794921875,3.80545584156787e-16
39.84375,3.7769936802723654e-16
39.892578125,3.748776676885743e-16
39.94140625,3.720802419053861e-16
39.990234375,3.6930683979565994e-16
40.0390625,3.665572448064987e-16
40.087890625,3.63831211200875e-16
40.13671875,3.6112851077931183e-16
40.185546875,3.5844892671730506e-16
40.234375,3.557922116562909e-16
40.283203125,3.5315816363528906e-16
40.33203125,3.5054655496638316e-16
40.380859375,3.479571664336381e-16
40.4296875,3.453897890857622e-16
40.478515625,3.4284420144058574e-16
