freq_Hz,PSD_x,PSD_y,PSD_z
4.345703125,0.018290377995932274,0.15446680183345193,0.5398474258217149
4.39453125,0.025618027652195716,0.22096739533553378,0.47682166798399295
4.443359375,0.02534974000423974,0.2228853162359915,0.2978876748573874
4.4921875,0.029658654892456626,0.26593634999511245,0.21240872538510094
4.541015625,0.02337084969866079,0.21296756679671697,0.1622141300691619
4.58984375,0.014339290867179966,0.13357476895098064,0.11828656158551701
4.638671875,0.015842061112562197,0.15037895044549077,0.1799385499074766
4.6875,0.013688127422967447,0.13232126911040362,0.1439212140817214
4.736328125,0.013633596501501059,0.13443225758222543,0.08431264048391197
4.78515625,0.011623799636996618,0.11650011205947203,0.08342043971439755
4.833984375,0.012804110414850453,0.13137919942282708,0.08490063611824021
4.8828125,0.01627781641401023,0.16922704786545942,0.10066368173423909
